id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,school_levels
389,0,0,0,0,pre,339,1,NA,2,1,1,2
3985,5,45,1,1,pre,74,0,NA,28,1,0,1
1322,0,0,0,0,pre,264,0,NA,14,1,1,2
4757,0,0,0,0,pre,33,0,NA,21,1,0,1
342,0,0,0,0,pre,99,0,NA,2,1,1,2
1366,0,0,0,0,pre,102,0,NA,17,1,1,2
2521,0,0,0,0,pre,114,0,NA,24,1,1,2
5192,0,0,0,0,pre,147,1,NA,26,1,1,2
859,93,728,1,1,pre,500,0,NA,3,1,1,2
4749,0,0,0,0,pre,129,0,NA,21,1,0,1
275,1,4,1,1,pre,201,0,NA,2,1,0,1
3297,0,0,0,0,pre,140,0,NA,30,1,1,2
3061,0,0,0,0,pre,55,0,NA,16,1,1,2
351,0,0,0,0,pre,79,1,NA,2,1,1,2
3225,5,45,1,1,pre,115,0,NA,28,1,1,2
616,2,10,1,1,pre,120,0,NA,13,1,1,2
2192,0,0,0,0,pre,120,0,NA,24,1,1,2
1442,0,0,0,0,pre,142,1,NA,17,1,1,2
4485,0,0,0,0,pre,143,0,NA,29,1,1,2
1363,0,0,0,0,pre,153,0,NA,17,1,1,2
2030,0,0,0,0,pre,155,1,Armed Groups,19,1,1,2
1392,0,0,0,0,pre,155,0,NA,17,1,1,2
3230,5,45,1,1,pre,161,0,NA,28,1,1,2
4470,0,0,0,0,pre,262,0,NA,29,1,1,2
3337,30,133,1,1,pre,278,0,Armed Groups,30,1,1,2
3383,0,0,0,0,pre,313,1,NA,30,1,1,2
1024,0,0,0,0,pre,344,0,NA,3,1,1,2
1449,0,0,0,0,pre,355,1,NA,17,1,1,2
1826,0,0,0,0,pre,427,0,NA,19,1,1,2
862,0,0,0,0,pre,715,1,Armed Groups,3,1,1,2
601,0,0,0,0,pre,28,0,NA,13,1,0,1
3289,1,0,0,1,pre,59,0,NA,31,1,0,1
3294,0,0,0,0,pre,74,0,NA,31,1,0,1
1200,1,0,0,1,pre,80,0,NA,15,1,0,1
3024,0,0,0,0,pre,85,0,NA,16,1,0,1
5168,0,0,0,0,pre,131,1,NA,26,1,0,1
4476,0,0,0,0,pre,140,0,NA,29,1,0,1
4903,0,0,0,0,pre,160,0,NA,21,1,0,1
3049,0,0,0,0,pre,397,0,NA,16,1,0,1
4181,0,0,0,0,pre,17,0,NA,25,1,1,2
3029,1,0,0,1,pre,27,0,NA,16,1,1,2
1950,0,0,0,0,pre,39,0,NA,19,1,1,2
4160,0,0,0,0,pre,50,0,NA,25,1,1,2
4159,0,0,0,0,pre,64,0,NA,25,1,1,2
1223,0,0,0,0,pre,68,0,NA,15,1,1,2
425,12,54,1,1,pre,79,1,Armed Groups,2,1,1,2
2597,2,0,0,1,pre,98,0,NA,24,1,1,2
4430,0,0,0,0,pre,111,0,NA,1,1,1,2
258,1,4,1,1,pre,132,0,NA,2,1,1,2
2894,1,0,0,1,pre,134,1,NA,31,1,1,2
5055,0,0,0,0,pre,138,1,NA,3,1,1,2
3353,0,0,0,0,pre,138,0,NA,1,1,1,2
2176,3,3,1,1,pre,144,1,Armed Groups,19,1,1,2
2261,0,0,0,0,pre,150,1,NA,24,1,1,2
4119,0,0,0,0,pre,165,0,NA,25,1,1,2
4663,8,10,1,1,pre,246,0,NA,21,1,1,2
422,12,54,1,1,pre,254,1,NA,19,1,1,2
4648,8,10,1,1,pre,327,0,NA,21,1,1,2
832,93,728,1,1,pre,473,1,NA,3,1,1,2
280,0,0,0,0,pre,647,1,NA,2,1,1,2
1645,0,0,0,0,pre,670,0,NA,16,1,1,2
5081,0,0,0,0,pre,692,0,NA,1,1,1,2
4127,0,0,0,0,pre,17,0,NA,25,1,0,1
883,0,0,0,0,pre,67,0,NA,3,1,0,1
3273,2,0,0,1,pre,112,0,NA,31,1,0,1
3256,0,0,0,0,pre,118,0,NA,31,1,0,1
865,93,728,1,1,pre,270,0,NA,3,1,0,1
324,0,0,0,0,pre,61,1,NA,2,1,1,2
1204,0,0,0,0,pre,68,1,NA,15,1,1,2
2602,2,0,0,1,pre,102,0,NA,24,1,1,2
751,0,0,0,0,pre,103,0,NA,13,1,1,2
1857,0,0,0,0,pre,108,0,NA,19,1,1,2
1394,0,0,0,0,pre,135,0,NA,17,1,1,2
3464,0,0,0,0,pre,140,0,NA,1,1,1,2
4415,42,434,1,1,pre,143,0,NA,1,1,1,2
3066,0,0,0,0,pre,178,0,NA,16,1,1,2
430,0,0,0,0,pre,178,0,NA,2,1,1,2
2046,0,0,0,0,pre,184,1,NA,19,1,1,2
3321,30,133,1,1,pre,330,0,NA,30,1,1,2
4706,0,0,0,0,pre,450,0,NA,21,1,1,2
898,93,728,1,1,pre,1169,1,NA,3,1,1,2
328,1,0,0,1,pre,130,1,NA,2,0,1,1
3299,30,133,1,1,pre,550,1,Armed Groups,30,1,0,1
1906,0,0,0,0,pre,24,0,NA,19,1,0,1
622,2,10,1,1,pre,78,0,NA,13,1,0,1
2484,0,0,0,0,pre,98,0,NA,24,1,0,1
748,0,0,0,0,pre,129,0,NA,13,1,0,1
3736,0,0,0,0,pre,135,1,NA,27,1,0,1
2002,0,0,0,0,pre,170,1,NA,19,1,0,1
4687,44,1218,1,1,pre,258,0,NA,22,1,0,1
3606,0,0,0,0,pre,280,0,NA,1,1,0,1
1853,0,0,0,0,pre,38,0,NA,19,1,1,2
4094,0,0,0,0,pre,38,0,NA,25,1,1,2
4162,0,0,0,0,pre,46,0,NA,25,1,1,2
565,34,155,1,1,pre,50,1,NA,13,1,1,2
2009,0,0,0,0,pre,60,0,NA,19,1,1,2
2165,0,0,0,0,pre,64,0,Armed Groups,19,1,1,2
4692,0,0,0,0,pre,80,0,NA,21,1,1,2
3271,0,0,0,0,pre,84,1,NA,31,1,1,2
1252,0,0,0,0,pre,93,0,NA,15,1,1,2
2253,0,0,0,0,pre,102,0,NA,24,1,1,2
3372,42,434,1,1,pre,115,0,NA,1,1,1,2
730,0,0,0,0,pre,115,0,NA,13,1,1,2
4935,1,0,0,1,pre,120,1,NA,23,1,1,2
1869,0,0,0,0,pre,143,0,NA,19,1,1,2
2492,0,0,0,0,pre,148,0,NA,24,1,1,2
3558,0,0,0,0,pre,156,0,NA,1,1,1,2
1458,0,0,0,0,pre,163,0,NA,16,1,1,2
2897,0,0,0,0,pre,165,0,NA,31,1,1,2
3626,0,0,0,0,pre,175,0,NA,1,1,1,2
2750,0,0,0,0,pre,198,0,NA,31,1,1,2
4651,44,1218,1,1,pre,232,1,NA,22,1,1,2
4752,0,0,0,0,pre,282,1,NA,22,1,1,2
3624,42,434,1,1,pre,291,0,NA,1,1,1,2
4630,44,1218,1,1,pre,345,1,NA,22,1,1,2
3130,0,0,0,0,pre,351,0,NA,28,1,1,2
2270,0,0,0,0,pre,423,1,Armed Groups,24,1,1,2
4732,0,0,0,0,pre,458,0,NA,21,1,1,2
5060,160,2535,1,1,pre,460,0,NA,16,1,1,2
3393,30,133,1,1,pre,490,1,Armed Groups,30,1,1,2
4665,0,0,0,0,pre,80,1,NA,22,1,0,1
646,0,0,0,0,pre,101,0,NA,2,1,0,1
3798,1,0,0,1,pre,104,0,NA,20,1,0,1
4940,1,0,0,1,pre,120,1,NA,23,1,0,1
618,2,10,1,1,pre,145,0,NA,13,1,0,1
327,0,0,0,0,pre,153,0,NA,2,1,0,1
3275,1,0,0,1,pre,237,1,NA,31,1,0,1
3335,30,133,1,1,pre,426,0,NA,30,1,0,1
869,0,0,0,0,pre,571,0,NA,3,1,0,1
2143,0,0,0,0,pre,48,0,NA,19,1,1,2
1955,0,0,0,0,pre,50,0,NA,19,1,1,2
2105,0,0,0,0,pre,51,0,NA,19,1,1,2
2259,0,0,0,0,pre,64,0,NA,24,1,1,2
610,2,10,1,1,pre,72,0,NA,13,1,1,2
1330,0,0,0,0,pre,100,0,NA,14,1,1,2
697,2,10,1,1,pre,101,0,NA,13,1,1,2
2291,0,0,0,0,pre,112,0,NA,24,1,1,2
1203,2,0,0,1,pre,112,1,NA,15,1,1,2
2621,2,0,0,1,pre,118,0,NA,24,1,1,2
4070,0,0,0,0,pre,125,0,NA,25,1,1,2
482,0,0,0,0,pre,130,0,NA,13,1,1,2
1977,5,3,1,1,pre,140,1,NA,19,1,1,2
4205,0,0,0,0,pre,141,1,NA,28,1,1,2
2494,0,0,0,0,pre,141,0,NA,24,1,1,2
3157,0,0,0,0,pre,146,0,NA,28,1,1,2
1695,0,0,0,0,pre,155,0,NA,16,1,1,2
2456,0,0,0,0,pre,156,0,NA,24,1,1,2
693,0,0,0,0,pre,161,1,NA,13,1,1,2
1997,4,12,1,1,pre,163,0,NA,19,1,1,2
2297,0,0,0,0,pre,172,0,Armed Groups,24,1,1,2
336,0,0,0,0,pre,172,1,NA,2,1,1,2
2943,0,0,0,0,pre,179,0,NA,31,1,1,2
2082,0,0,0,0,pre,186,0,NA,19,1,1,2
4871,0,0,0,0,pre,195,0,NA,21,1,1,2
2189,0,0,0,0,pre,195,0,NA,24,1,1,2
2268,0,0,0,0,pre,200,0,NA,24,1,1,2
1949,0,0,0,0,pre,223,1,NA,19,1,1,2
1476,0,0,0,0,pre,226,0,NA,16,1,1,2
4819,0,0,0,0,pre,230,0,NA,21,1,1,2
442,34,155,1,1,pre,235,0,NA,13,1,1,2
2278,0,0,0,0,pre,244,0,NA,24,1,1,2
1251,9,13,1,1,pre,309,1,NA,15,1,1,2
2017,0,0,0,0,pre,315,0,NA,19,1,1,2
5184,0,0,0,0,pre,322,0,NA,26,1,1,2
2962,0,0,0,0,pre,353,NA,NA,31,1,1,2
3224,5,45,1,1,pre,357,1,NA,28,1,1,2
1996,5,3,1,1,pre,366,1,Armed Groups,19,1,1,2
246,0,0,0,0,pre,560,0,NA,2,1,1,2
1319,0,0,0,0,pre,90,0,NA,18,0,1,1
3794,0,0,0,0,pre,129,0,NA,27,0,1,1
2240,1,0,0,1,pre,10,0,NA,2,1,0,1
2412,0,0,0,0,pre,28,0,NA,24,1,0,1
5191,0,0,0,0,pre,114,1,NA,26,1,0,1
4647,0,0,0,0,pre,149,1,NA,22,1,0,1
770,93,728,1,1,pre,219,1,NA,3,1,0,1
4644,44,1218,1,1,pre,240,1,NA,22,1,0,1
4956,0,0,0,0,pre,256,0,NA,23,1,0,1
3754,6,0,0,1,pre,281,1,NA,27,1,0,1
3094,0,0,0,0,pre,22,0,NA,28,1,1,2
577,0,0,0,0,pre,33,0,NA,13,1,1,2
3102,0,0,0,0,pre,51,0,NA,28,1,1,2
2470,0,0,0,0,pre,52,0,NA,24,1,1,2
953,18,230,1,1,pre,62,1,NA,3,1,1,2
1960,0,0,0,0,pre,74,0,NA,19,1,1,2
4700,0,0,0,0,pre,79,1,NA,22,1,1,2
563,0,0,0,0,pre,93,0,NA,13,1,1,2
2335,0,0,0,0,pre,95,0,NA,24,1,1,2
5156,0,0,0,0,pre,101,0,NA,25,1,1,2
1810,0,0,0,0,pre,106,0,NA,19,1,1,2
756,0,0,0,0,pre,107,0,NA,13,1,1,2
2626,0,0,0,0,pre,109,1,NA,24,1,1,2
1404,0,0,0,0,pre,111,0,NA,17,1,1,2
753,0,0,0,0,pre,112,0,NA,13,1,1,2
399,0,0,0,0,pre,113,0,NA,2,1,1,2
1277,1,0,0,1,pre,116,1,NA,15,1,1,2
4895,0,0,0,0,pre,116,0,NA,21,1,1,2
692,0,0,0,0,pre,144,1,NA,2,1,1,2
3433,0,0,0,0,pre,146,0,NA,1,1,1,2
3820,0,0,0,0,pre,146,0,NA,27,1,1,2
4890,1,0,0,1,pre,147,1,NA,23,1,1,2
403,0,0,0,0,pre,149,0,NA,2,1,1,2
3850,6,0,0,1,pre,156,0,Armed Groups,27,1,1,2
1469,0,0,0,0,pre,163,1,NA,16,1,1,2
1961,0,0,0,0,pre,164,0,NA,19,1,1,2
2405,0,0,0,0,pre,169,0,NA,24,1,1,2
1283,0,0,0,0,pre,174,0,NA,18,1,1,2
488,0,0,0,0,pre,185,1,NA,13,1,1,2
2752,0,0,0,0,pre,194,1,NA,31,1,1,2
2787,0,0,0,0,pre,215,1,NA,31,1,1,2
998,0,0,0,0,pre,225,1,NA,3,1,1,2
4156,0,0,0,0,pre,257,1,NA,25,1,1,2
1147,0,0,0,0,pre,265,1,NA,15,1,1,2
433,0,0,0,0,pre,275,0,NA,2,1,1,2
545,34,155,1,1,pre,277,0,NA,13,1,1,2
4307,42,434,1,1,pre,362,0,NA,1,1,1,2
5095,0,0,0,0,pre,373,1,NA,1,1,1,2
817,93,728,1,1,pre,407,1,NA,3,1,1,2
4869,0,0,0,0,pre,417,0,NA,21,1,1,2
2235,0,0,0,0,pre,440,0,NA,24,1,1,2
650,0,0,0,0,pre,650,0,NA,2,1,1,2
3057,0,0,0,0,pre,663,0,NA,16,1,1,2
4851,0,0,0,0,pre,929,1,NA,21,1,1,2
2037,0,0,0,0,pre,40,1,NA,19,0,1,1
3992,0,0,0,0,pre,58,1,NA,28,0,1,1
1240,0,0,0,0,pre,83,1,NA,15,0,1,1
1355,0,0,0,0,pre,163,1,NA,18,0,1,1
1320,0,0,0,0,pre,181,1,NA,14,0,1,1
2041,0,0,0,0,pre,66,1,NA,19,1,0,1
3833,0,0,0,0,pre,70,0,NA,27,1,0,1
4872,0,0,0,0,pre,73,0,NA,21,1,0,1
902,0,0,0,0,pre,100,1,Armed Groups,3,1,0,1
1668,1,0,0,1,pre,179,0,NA,16,1,0,1
3229,5,45,1,1,pre,185,0,NA,28,1,0,1
3110,0,0,0,0,pre,190,0,NA,28,1,0,1
4161,0,0,0,0,pre,238,1,NA,25,1,0,1
1306,0,0,0,0,pre,273,0,NA,18,1,0,1
3056,0,0,0,0,pre,283,0,NA,16,1,0,1
227,1,0,0,1,pre,383,0,NA,2,1,0,1
1276,2,0,0,1,pre,410,1,NA,18,1,0,1
256,1,0,0,1,pre,429,0,NA,2,1,0,1
415,12,54,1,1,pre,650,0,NA,2,1,0,1
3301,2,0,0,1,pre,178,1,NA,30,1,1,2
2377,0,0,0,0,pre,48,0,NA,24,1,1,2
1918,0,0,0,0,pre,55,0,NA,19,1,1,2
1921,0,0,0,0,pre,72,0,Armed Groups,19,1,1,2
4471,0,0,0,0,pre,75,0,NA,29,1,1,2
4293,0,0,0,0,pre,85,1,NA,2,1,1,2
2258,0,0,0,0,pre,96,0,NA,24,1,1,2
1991,0,0,0,0,pre,100,0,NA,19,1,1,2
485,0,0,0,0,pre,112,0,NA,13,1,1,2
1311,1,0,0,1,pre,119,1,NA,15,1,1,2
4543,0,0,0,0,pre,131,0,NA,29,1,1,2
4638,0,0,0,0,pre,137,1,Armed Groups,22,1,1,2
1177,0,0,0,0,pre,148,1,NA,15,1,1,2
4797,0,0,0,0,pre,154,0,NA,21,1,1,2
364,0,0,0,0,pre,168,0,NA,2,1,1,2
3143,0,0,0,0,pre,169,0,NA,28,1,1,2
2122,0,0,0,0,pre,203,1,NA,19,1,1,2
4677,0,0,0,0,pre,215,1,Armed Groups,22,1,1,2
915,0,0,0,0,pre,230,1,NA,3,1,1,2
848,0,0,0,0,pre,384,0,Armed Groups,3,1,1,2
5041,0,0,0,0,pre,402,0,NA,13,1,1,2
2092,3,3,1,1,pre,414,1,NA,19,1,1,2
3766,6,0,0,1,pre,467,1,NA,27,1,1,2
4412,0,0,0,0,pre,510,0,NA,1,1,1,2
313,0,0,0,0,pre,522,1,NA,2,1,1,2
2089,0,0,0,0,pre,26,1,NA,19,0,1,1
1413,0,0,0,0,pre,125,0,NA,17,0,1,1
3026,37,236,1,1,pre,148,1,NA,3,0,1,1
3121,0,0,0,0,pre,21,1,NA,28,1,0,1
2623,0,0,0,0,pre,22,0,NA,24,1,0,1
4567,0,0,0,0,pre,100,0,NA,29,1,0,1
4562,0,0,0,0,pre,137,0,NA,29,1,0,1
4837,0,0,0,0,pre,147,0,NA,23,1,0,1
549,0,0,0,0,pre,151,0,NA,13,1,0,1
4827,0,0,0,0,pre,176,0,NA,23,1,0,1
4795,0,0,0,0,pre,250,0,NA,21,1,0,1
3828,0,0,0,0,pre,304,0,NA,27,1,0,1
947,0,0,0,0,pre,435,1,Armed Groups,3,1,0,1
2141,0,0,0,0,pre,35,0,NA,19,1,1,2
2148,0,0,0,0,pre,41,0,NA,19,1,1,2
3125,0,0,0,0,pre,43,0,NA,28,1,1,2
2534,0,0,0,0,pre,49,0,NA,24,1,1,2
295,0,0,0,0,pre,55,0,NA,2,1,1,2
2369,0,0,0,0,pre,61,0,NA,24,1,1,2
3688,0,0,0,0,pre,61,0,NA,1,1,1,2
2012,0,0,0,0,pre,89,1,NA,19,1,1,2
4232,0,0,0,0,pre,107,1,NA,25,1,1,2
2432,1,0,0,1,pre,109,0,NA,24,1,1,2
1338,0,0,0,0,pre,114,0,NA,14,1,1,2
1153,0,0,0,0,pre,119,0,NA,15,1,1,2
4693,0,0,0,0,pre,143,1,NA,22,1,1,2
4177,0,0,0,0,pre,143,0,NA,25,1,1,2
1910,0,0,0,0,pre,145,0,NA,19,1,1,2
4411,0,0,0,0,pre,149,0,NA,1,1,1,2
1863,0,0,0,0,pre,150,0,NA,16,1,1,2
2966,0,0,0,0,pre,158,1,NA,31,1,1,2
1099,37,236,1,1,pre,159,0,NA,3,1,1,2
3927,11,0,0,1,pre,168,0,NA,6,1,1,2
476,0,0,0,0,pre,168,0,NA,13,1,1,2
2774,0,0,0,0,pre,169,1,NA,31,1,1,2
3281,2,0,0,1,pre,173,0,NA,31,1,1,2
5146,0,0,0,0,pre,176,0,NA,26,1,1,2
820,0,0,0,0,pre,178,1,NA,3,1,1,2
1343,0,0,0,0,pre,178,1,NA,14,1,1,2
3120,0,0,0,0,pre,180,0,NA,28,1,1,2
2510,2,0,0,1,pre,184,0,NA,24,1,1,2
906,0,0,0,0,pre,190,1,Armed Groups,3,1,1,2
2736,0,0,0,0,pre,192,0,NA,31,1,1,2
2930,0,0,0,0,pre,193,0,NA,31,1,1,2
4273,0,0,0,0,pre,195,0,NA,25,1,1,2
4737,2,0,0,1,pre,218,1,NA,22,1,1,2
2974,1,0,0,1,pre,226,0,NA,24,1,1,2
1056,0,0,0,0,pre,230,0,NA,3,1,1,2
1981,0,0,0,0,pre,242,1,NA,19,1,1,2
408,0,0,0,0,pre,255,0,NA,2,1,1,2
3570,0,0,0,0,pre,273,0,NA,1,1,1,2
2120,0,0,0,0,pre,278,1,Armed Groups,19,1,1,2
2908,1,0,0,1,pre,295,0,NA,31,1,1,2
1347,0,0,0,0,pre,296,1,NA,14,1,1,2
1357,0,0,0,0,pre,313,1,NA,17,1,1,2
2900,0,0,0,0,pre,404,0,NA,2,1,1,2
1420,0,0,0,0,pre,405,0,NA,17,1,1,2
3484,0,0,0,0,pre,451,0,NA,1,1,1,2
684,0,0,0,0,pre,739,0,NA,2,1,1,2
4720,8,10,1,1,pre,933,0,NA,21,1,1,2
1298,0,0,0,0,pre,115,0,NA,18,0,1,1
1349,0,0,0,0,pre,117,0,NA,14,0,1,1
4200,0,0,0,0,pre,189,1,NA,25,0,1,1
531,160,2535,1,1,pre,220,0,NA,2,0,1,1
3779,11,0,0,1,pre,615,1,NA,6,0,1,1
4417,0,0,0,0,pre,34,0,NA,1,1,0,1
4095,0,0,0,0,pre,37,0,NA,25,1,0,1
2183,0,0,0,0,pre,62,0,NA,24,1,0,1
3107,0,0,0,0,pre,75,0,NA,28,1,0,1
1889,0,0,0,0,pre,98,0,NA,19,1,0,1
4464,5,13,1,1,pre,144,0,NA,29,1,0,1
757,0,0,0,0,pre,176,0,NA,13,1,0,1
876,0,0,0,0,pre,177,0,NA,3,1,0,1
2119,1,0,0,1,pre,180,0,NA,19,1,0,1
3818,9,0,0,1,pre,187,0,NA,27,1,0,1
3042,9,23,1,1,pre,227,0,NA,31,1,0,1
4449,0,0,0,0,pre,247,0,NA,29,1,0,1
4482,5,13,1,1,pre,298,0,NA,29,1,0,1
3509,0,0,0,0,pre,352,0,NA,1,1,0,1
3490,0,0,0,0,pre,460,0,NA,1,1,0,1
3781,11,0,0,1,pre,670,1,NA,6,1,0,1
3298,1,0,0,1,pre,305,1,Armed Groups,30,1,1,2
4251,0,0,0,0,pre,12,0,NA,28,1,1,2
3113,5,45,1,1,pre,21,0,NA,28,1,1,2
4876,0,0,0,0,pre,25,1,NA,23,1,1,2
2191,0,0,0,0,pre,36,0,NA,24,1,1,2
1215,0,0,0,0,pre,37,0,NA,15,1,1,2
1182,0,0,0,0,pre,40,1,NA,15,1,1,2
1984,0,0,0,0,pre,47,1,NA,19,1,1,2
4344,0,0,0,0,pre,70,1,NA,1,1,1,2
3442,0,0,0,0,pre,74,1,NA,1,1,1,2
1209,1,0,0,1,pre,91,1,NA,15,1,1,2
2203,0,0,0,0,pre,102,0,NA,24,1,1,2
1830,0,0,0,0,pre,103,0,NA,19,1,1,2
1307,0,0,0,0,pre,108,0,NA,18,1,1,2
3429,0,0,0,0,pre,109,1,NA,1,1,1,2
913,0,0,0,0,pre,114,1,Armed Groups,3,1,1,2
2067,0,0,0,0,pre,126,1,NA,19,1,1,2
1175,0,0,0,0,pre,137,1,NA,15,1,1,2
3571,0,0,0,0,pre,139,0,NA,1,1,1,2
4753,0,0,0,0,pre,144,1,NA,22,1,1,2
1344,0,0,0,0,pre,145,0,NA,14,1,1,2
1161,1,0,0,1,pre,155,1,Armed Groups,15,1,1,2
2812,0,0,0,0,pre,162,0,NA,31,1,1,2
974,18,230,1,1,pre,191,1,NA,3,1,1,2
1633,0,0,0,0,pre,198,1,NA,16,1,1,2
1607,0,0,0,0,pre,198,0,NA,16,1,1,2
463,0,0,0,0,pre,205,0,NA,13,1,1,2
2212,0,0,0,0,pre,207,0,NA,24,1,1,2
1585,0,0,0,0,pre,209,0,NA,16,1,1,2
71,0,0,0,0,pre,278,0,NA,2,1,1,2
976,18,230,1,1,pre,284,1,NA,3,1,1,2
5043,18,230,1,1,pre,296,1,NA,3,1,1,2
1381,0,0,0,0,pre,300,1,NA,14,1,1,2
304,0,0,0,0,pre,304,0,NA,2,1,1,2
2947,9,23,1,1,pre,306,0,NA,31,1,1,2
4392,0,0,0,0,pre,315,0,NA,1,1,1,2
3183,5,45,1,1,pre,316,0,NA,28,1,1,2
3979,5,45,1,1,pre,326,1,NA,28,1,1,2
2942,0,0,0,0,pre,350,0,NA,31,1,1,2
1006,0,0,0,0,pre,373,1,NA,3,1,1,2
5186,0,0,0,0,pre,391,0,NA,26,1,1,2
224,3,4,1,1,pre,410,1,NA,2,1,1,2
5047,18,230,1,1,pre,434,1,NA,3,1,1,2
347,0,0,0,0,pre,512,0,NA,2,1,1,2
1170,0,0,0,0,pre,77,0,NA,15,0,1,1
3677,0,0,0,0,pre,100,0,NA,1,0,1,1
1303,0,0,0,0,pre,198,0,NA,18,0,1,1
5165,0,0,0,0,pre,328,0,NA,26,0,1,1
3423,0,0,0,0,pre,368,1,NA,1,0,1,1
3714,0,0,0,0,pre,404,1,NA,1,0,1,1
4788,0,0,0,0,pre,10,0,NA,22,1,0,1
4867,0,0,0,0,pre,11,0,NA,23,1,0,1
2236,0,0,0,0,pre,23,0,NA,24,1,0,1
2472,0,0,0,0,pre,78,0,NA,24,1,0,1
1265,0,0,0,0,pre,107,1,NA,15,1,0,1
4428,0,0,0,0,pre,120,0,NA,1,1,0,1
4923,0,0,0,0,pre,146,0,NA,23,1,0,1
4926,0,0,0,0,pre,164,0,NA,23,1,0,1
878,0,0,0,0,pre,189,1,NA,3,1,0,1
3716,0,0,0,0,pre,334,1,NA,1,1,0,1
3987,5,45,1,1,pre,340,1,NA,28,1,0,1
1964,5,3,1,1,pre,361,1,NA,19,1,0,1
338,158,2535,1,1,pre,521,0,NA,2,1,0,1
3327,0,0,0,0,pre,301,1,NA,30,1,1,2
4686,0,0,0,0,pre,43,0,NA,22,1,1,2
1202,0,0,0,0,pre,44,1,NA,15,1,1,2
3112,0,0,0,0,pre,45,0,NA,28,1,1,2
2157,0,0,0,0,pre,55,1,Armed Groups,19,1,1,2
1738,0,0,0,0,pre,65,0,NA,16,1,1,2
606,0,0,0,0,pre,82,1,NA,13,1,1,2
2938,0,0,0,0,pre,101,0,NA,31,1,1,2
3119,0,0,0,0,pre,104,0,NA,28,1,1,2
1837,0,0,0,0,pre,106,0,NA,19,1,1,2
4775,0,0,0,0,pre,107,1,NA,21,1,1,2
3035,1,0,0,1,pre,109,0,NA,31,1,1,2
3904,0,0,0,0,pre,116,0,NA,20,1,1,2
3092,0,0,0,0,pre,129,0,NA,28,1,1,2
4891,0,0,0,0,pre,146,0,NA,21,1,1,2
3261,0,0,0,0,pre,150,0,NA,31,1,1,2
3845,0,0,0,0,pre,152,0,NA,27,1,1,2
940,0,0,0,0,pre,165,1,NA,3,1,1,2
3099,0,0,0,0,pre,167,0,NA,28,1,1,2
1858,0,0,0,0,pre,203,0,NA,19,1,1,2
4664,0,0,0,0,pre,207,0,NA,21,1,1,2
758,0,0,0,0,pre,208,0,NA,13,1,1,2
5150,0,0,0,0,pre,208,0,NA,26,1,1,2
1936,0,0,0,0,pre,210,0,NA,19,1,1,2
1686,0,0,0,0,pre,220,0,NA,16,1,1,2
2114,3,3,1,1,pre,234,1,NA,19,1,1,2
5144,0,0,0,0,pre,244,0,NA,26,1,1,2
1746,0,0,0,0,pre,247,1,NA,16,1,1,2
1731,0,0,0,0,pre,275,0,NA,16,1,1,2
588,0,0,0,0,pre,279,0,Armed Groups,13,1,1,2
1285,0,0,0,0,pre,300,0,NA,18,1,1,2
4781,0,0,0,0,pre,319,1,NA,22,1,1,2
203,160,2535,1,1,pre,517,0,NA,2,1,1,2
4910,0,0,0,0,pre,977,1,NA,21,1,1,2
890,0,0,0,0,pre,1054,1,NA,3,1,1,2
1340,0,0,0,0,pre,206,1,NA,18,0,1,1
3328,30,133,1,1,pre,509,1,NA,30,1,0,1
2344,0,0,0,0,pre,35,0,NA,24,1,0,1
4465,0,0,0,0,pre,55,0,NA,29,1,0,1
3842,0,0,0,0,pre,70,0,NA,27,1,0,1
4636,0,0,0,0,pre,83,0,NA,22,1,0,1
3168,0,0,0,0,pre,98,0,NA,28,1,0,1
3926,11,0,0,1,pre,124,1,NA,6,1,0,1
2213,0,0,0,0,pre,125,0,NA,24,1,0,1
3771,6,0,0,1,pre,156,0,NA,27,1,0,1
3765,6,0,0,1,pre,175,0,NA,27,1,0,1
1700,0,0,0,0,pre,180,0,NA,16,1,0,1
3522,42,434,1,1,pre,220,0,NA,1,1,0,1
1715,0,0,0,0,pre,223,0,NA,16,1,0,1
3735,0,0,0,0,pre,271,1,NA,6,1,0,1
4330,42,434,1,1,pre,330,0,NA,1,1,0,1
3746,0,0,0,0,pre,500,1,NA,6,1,0,1
3359,0,0,0,0,pre,259,1,Armed Groups,30,1,1,2
4952,0,0,0,0,pre,22,1,NA,23,1,1,2
3180,0,0,0,0,pre,32,0,NA,28,1,1,2
4137,0,0,0,0,pre,35,1,NA,25,1,1,2
1192,2,0,0,1,pre,39,1,NA,15,1,1,2
3105,0,0,0,0,pre,39,0,NA,28,1,1,2
4499,0,0,0,0,pre,40,1,NA,29,1,1,2
2179,0,0,0,0,pre,42,1,NA,24,1,1,2
3495,0,0,0,0,pre,42,1,NA,1,1,1,2
4085,0,0,0,0,pre,45,1,NA,25,1,1,2
2053,8,7,1,1,pre,45,0,NA,19,1,1,2
4669,0,0,0,0,pre,50,0,NA,22,1,1,2
2403,0,0,0,0,pre,59,0,NA,24,1,1,2
761,0,0,0,0,pre,70,0,NA,13,1,1,2
1465,0,0,0,0,pre,75,0,NA,16,1,1,2
3194,0,0,0,0,pre,75,0,NA,28,1,1,2
3803,0,0,0,0,pre,77,1,NA,27,1,1,2
