id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,school_levels
389,0,0,0,0,pre,153,1,NA,2,1,1,2
1322,0,0,0,0,pre,138,0,NA,14,1,1,2
342,0,0,0,0,pre,49,0,NA,2,1,1,2
1366,0,0,0,0,pre,52,0,NA,17,1,1,2
5192,11,27,1,1,pre,55,1,NA,26,1,1,2
859,93,728,1,1,pre,300,0,NA,3,1,1,2
275,7,4,1,1,pre,101,0,NA,2,1,0,1
3297,0,0,0,0,pre,70,0,NA,30,1,1,2
3061,0,0,0,0,pre,20,0,NA,16,1,1,2
351,0,0,0,0,pre,46,1,NA,2,1,1,2
3225,5,45,1,1,pre,55,0,NA,28,1,1,2
616,2,10,1,1,pre,52,0,NA,13,1,1,2
2192,0,0,0,0,pre,50,0,NA,24,1,1,2
1442,0,0,0,0,pre,59,1,NA,17,1,1,2
4485,0,0,0,0,pre,72,0,NA,29,1,1,2
1363,0,0,0,0,pre,77,0,NA,17,1,1,2
1392,0,0,0,0,pre,80,0,NA,17,1,1,2
3230,5,45,1,1,pre,27,0,NA,28,1,1,2
4470,0,0,0,0,pre,164,0,NA,29,1,1,2
3337,30,133,1,1,pre,79,0,Armed Groups,30,1,1,2
3383,0,0,0,0,pre,184,1,NA,30,1,1,2
1024,0,0,0,0,pre,173,0,NA,3,1,1,2
1449,0,0,0,0,pre,130,1,NA,17,1,1,2
1826,0,0,0,0,pre,220,0,NA,19,1,1,2
862,93,728,1,1,pre,360,1,Armed Groups,3,1,1,2
3289,1,0,0,1,pre,39,0,NA,31,1,0,1
3294,0,0,0,0,pre,32,0,NA,31,1,0,1
1200,1,0,0,1,pre,80,0,NA,15,1,0,1
5168,0,0,0,0,pre,65,1,NA,26,1,0,1
4476,0,0,0,0,pre,78,0,NA,29,1,0,1
3049,0,0,0,0,pre,173,0,NA,16,1,0,1
4181,0,0,0,0,pre,12,0,NA,25,1,1,2
3029,1,0,0,1,pre,12,0,NA,16,1,1,2
4160,0,0,0,0,pre,25,0,NA,25,1,1,2
4159,0,0,0,0,pre,23,0,NA,25,1,1,2
1223,0,0,0,0,pre,68,0,NA,15,1,1,2
425,16,54,1,1,pre,25,1,Armed Groups,2,1,1,2
2597,2,0,0,1,pre,39,0,NA,24,1,1,2
4430,0,0,0,0,pre,60,0,NA,1,1,1,2
258,3,4,1,1,pre,56,0,NA,2,1,1,2
2894,1,0,0,1,pre,70,1,NA,31,1,1,2
5055,0,0,0,0,pre,71,1,NA,3,1,1,2
3353,42,434,1,1,pre,45,0,NA,1,1,1,2
2176,3,3,1,1,pre,67,1,Armed Groups,19,1,1,2
2261,0,0,0,0,pre,66,1,NA,24,1,1,2
4119,0,0,0,0,pre,75,0,NA,25,1,1,2
422,12,54,1,1,pre,98,1,NA,19,1,1,2
832,93,728,1,1,pre,264,1,NA,3,1,1,2
280,1,0,0,1,pre,324,1,NA,2,1,1,2
1645,36,236,1,1,pre,309,0,NA,16,1,1,2
5081,0,0,0,0,pre,400,0,NA,1,1,1,2
4127,0,0,0,0,pre,3,0,NA,25,1,0,1
883,0,0,0,0,pre,27,0,NA,3,1,0,1
3273,2,0,0,1,pre,52,0,NA,31,1,0,1
3256,0,0,0,0,pre,52,0,NA,31,1,0,1
865,93,728,1,1,pre,125,0,NA,3,1,0,1
324,162,2539,1,1,pre,29,1,NA,2,1,1,2
1204,2,0,0,1,pre,36,1,NA,15,1,1,2
2602,2,0,0,1,pre,23,0,NA,24,1,1,2
1857,0,0,0,0,pre,60,0,NA,19,1,1,2
1394,0,0,0,0,pre,38,0,NA,17,1,1,2
3066,0,0,0,0,pre,80,0,NA,16,1,1,2
430,0,0,0,0,pre,87,0,NA,2,1,1,2
2046,0,0,0,0,pre,103,1,NA,19,1,1,2
3321,30,133,1,1,pre,115,0,NA,30,1,1,2
898,93,728,1,1,pre,29,1,NA,3,1,1,2
3299,30,133,1,1,pre,200,1,Armed Groups,30,1,0,1
622,2,10,1,1,pre,35,0,NA,13,1,0,1
2484,0,0,0,0,pre,72,0,NA,24,1,0,1
2002,0,0,0,0,pre,100,1,NA,19,1,0,1
4687,44,1218,1,1,pre,114,0,NA,22,1,0,1
3606,42,434,1,1,pre,110,0,NA,1,1,0,1
1853,0,0,0,0,pre,18,0,NA,19,1,1,2
4094,0,0,0,0,pre,21,0,NA,25,1,1,2
4162,0,0,0,0,pre,17,0,NA,25,1,1,2
565,34,155,1,1,pre,21,1,NA,13,1,1,2
2009,0,0,0,0,pre,25,0,NA,19,1,1,2
2165,0,0,0,0,pre,27,0,Armed Groups,19,1,1,2
3271,0,0,0,0,pre,41,1,NA,31,1,1,2
730,0,0,0,0,pre,52,0,NA,13,1,1,2
4935,1,0,0,1,pre,59,1,NA,23,1,1,2
1869,0,0,0,0,pre,65,0,NA,19,1,1,2
2492,0,0,0,0,pre,68,0,NA,24,1,1,2
3558,0,0,0,0,pre,59,0,NA,1,1,1,2
1458,36,236,1,1,pre,85,0,NA,16,1,1,2
2897,1,0,0,1,pre,93,0,NA,31,1,1,2
3626,0,0,0,0,pre,65,0,NA,1,1,1,2
4651,44,1218,1,1,pre,112,1,NA,22,1,1,2
4752,44,1218,1,1,pre,77,1,NA,22,1,1,2
4630,44,1218,1,1,pre,207,1,NA,22,1,1,2
2270,0,0,0,0,pre,209,1,Armed Groups,24,1,1,2
5060,162,2539,1,1,pre,173,0,NA,16,1,1,2
3393,30,133,1,1,pre,190,1,Armed Groups,30,1,1,2
4665,0,0,0,0,pre,33,1,NA,22,1,0,1
646,4,4,1,1,pre,46,0,NA,2,1,0,1
3798,1,0,0,1,pre,44,0,NA,20,1,0,1
4940,1,0,0,1,pre,53,1,NA,23,1,0,1
618,2,10,1,1,pre,69,0,NA,13,1,0,1
327,0,0,0,0,pre,72,0,NA,2,1,0,1
3275,1,0,0,1,pre,109,1,NA,31,1,0,1
3335,30,133,1,1,pre,106,0,NA,30,1,0,1
869,0,0,0,0,pre,256,0,NA,3,1,0,1
2143,2,12,1,1,pre,29,0,NA,19,1,1,2
1955,0,0,0,0,pre,33,0,NA,19,1,1,2
2105,0,0,0,0,pre,23,0,NA,19,1,1,2
2259,0,0,0,0,pre,31,0,NA,24,1,1,2
610,2,10,1,1,pre,34,0,NA,13,1,1,2
1330,0,0,0,0,pre,39,0,NA,14,1,1,2
697,2,10,1,1,pre,37,0,NA,13,1,1,2
2291,0,0,0,0,pre,62,0,NA,24,1,1,2
1203,2,0,0,1,pre,112,1,NA,15,1,1,2
2621,2,0,0,1,pre,61,0,NA,24,1,1,2
482,0,0,0,0,pre,63,0,NA,13,1,1,2
1977,5,3,1,1,pre,91,1,NA,19,1,1,2
4205,0,0,0,0,pre,72,1,NA,28,1,1,2
2494,0,0,0,0,pre,56,0,NA,24,1,1,2
1695,0,0,0,0,pre,70,0,NA,16,1,1,2
2456,0,0,0,0,pre,88,0,NA,24,1,1,2
693,0,0,0,0,pre,81,1,NA,13,1,1,2
1997,4,12,1,1,pre,81,0,NA,19,1,1,2
2297,0,0,0,0,pre,44,0,Armed Groups,24,1,1,2
336,4,0,0,1,pre,98,1,NA,2,1,1,2
2943,0,0,0,0,pre,92,0,NA,31,1,1,2
2082,3,3,1,1,pre,97,0,NA,19,1,1,2
4871,0,0,0,0,pre,93,0,NA,21,1,1,2
2189,0,0,0,0,pre,99,0,NA,24,1,1,2
2268,0,0,0,0,pre,95,0,NA,24,1,1,2
1949,0,0,0,0,pre,96,1,NA,19,1,1,2
1476,0,0,0,0,pre,124,0,NA,16,1,1,2
442,34,155,1,1,pre,220,0,NA,13,1,1,2
2278,0,0,0,0,pre,123,0,NA,24,1,1,2
1251,9,13,1,1,pre,203,1,NA,15,1,1,2
2017,0,0,0,0,pre,156,0,NA,19,1,1,2
5184,0,0,0,0,pre,140,0,NA,26,1,1,2
2962,0,0,0,0,pre,83,NA,NA,31,1,1,2
246,0,0,0,0,pre,286,0,NA,2,1,1,2
1319,0,0,0,0,pre,41,0,NA,18,0,1,1
3794,0,0,0,0,pre,79,0,NA,27,0,1,1
2240,3,0,0,1,pre,8,0,NA,2,1,0,1
2412,0,0,0,0,pre,13,0,NA,24,1,0,1
5191,11,27,1,1,pre,114,1,NA,26,1,0,1
4647,0,0,0,0,pre,73,1,NA,22,1,0,1
770,93,728,1,1,pre,101,1,NA,3,1,0,1
4644,44,1218,1,1,pre,140,1,NA,22,1,0,1
3754,6,0,0,1,pre,144,1,NA,27,1,0,1
3094,0,0,0,0,pre,10,0,NA,28,1,1,2
2470,0,0,0,0,pre,26,0,NA,24,1,1,2
953,18,230,1,1,pre,37,1,NA,3,1,1,2
1960,0,0,0,0,pre,32,0,NA,19,1,1,2
4700,0,0,0,0,pre,42,1,NA,22,1,1,2
563,0,0,0,0,pre,31,0,NA,13,1,1,2
2335,0,0,0,0,pre,40,0,NA,24,1,1,2
5156,0,0,0,0,pre,46,0,NA,25,1,1,2
1810,0,0,0,0,pre,45,0,NA,19,1,1,2
756,0,0,0,0,pre,51,0,NA,13,1,1,2
2626,0,0,0,0,pre,54,1,NA,24,1,1,2
1404,0,0,0,0,pre,51,0,NA,17,1,1,2
399,0,0,0,0,pre,57,0,NA,2,1,1,2
1277,1,0,0,1,pre,38,1,NA,15,1,1,2
4895,0,0,0,0,pre,58,0,NA,21,1,1,2
692,1,0,0,1,pre,73,1,NA,2,1,1,2
3433,0,0,0,0,pre,53,0,NA,1,1,1,2
3820,0,0,0,0,pre,78,0,NA,27,1,1,2
4890,1,0,0,1,pre,45,1,NA,23,1,1,2
403,0,0,0,0,pre,72,0,NA,2,1,1,2
3850,6,0,0,1,pre,46,0,Armed Groups,27,1,1,2
1469,0,0,0,0,pre,77,1,NA,16,1,1,2
1961,0,0,0,0,pre,67,0,NA,19,1,1,2
2405,0,0,0,0,pre,88,0,NA,24,1,1,2
1283,0,0,0,0,pre,73,0,NA,18,1,1,2
2752,0,0,0,0,pre,101,1,NA,31,1,1,2
998,18,230,1,1,pre,110,1,NA,3,1,1,2
4156,0,0,0,0,pre,62,1,NA,25,1,1,2
1147,0,0,0,0,pre,265,1,NA,15,1,1,2
433,12,54,1,1,pre,123,0,NA,2,1,1,2
545,34,155,1,1,pre,157,0,NA,13,1,1,2
5095,0,0,0,0,pre,159,1,NA,1,1,1,2
817,93,728,1,1,pre,211,1,NA,3,1,1,2
4869,0,0,0,0,pre,200,0,NA,21,1,1,2
2235,0,0,0,0,pre,209,0,NA,24,1,1,2
650,1,0,0,1,pre,353,0,NA,2,1,1,2
3057,0,0,0,0,pre,326,0,NA,16,1,1,2
2037,0,0,0,0,pre,23,1,NA,19,0,1,1
1240,0,0,0,0,pre,32,1,NA,15,0,1,1
1355,0,0,0,0,pre,79,1,NA,18,0,1,1
1320,0,0,0,0,pre,118,1,NA,14,0,1,1
2041,0,0,0,0,pre,34,1,NA,19,1,0,1
3833,0,0,0,0,pre,35,0,NA,27,1,0,1
4872,0,0,0,0,pre,36,0,NA,21,1,0,1
902,0,0,0,0,pre,40,1,Armed Groups,3,1,0,1
1306,0,0,0,0,pre,135,0,NA,18,1,0,1
3056,0,0,0,0,pre,114,0,NA,16,1,0,1
227,1,0,0,1,pre,185,0,NA,2,1,0,1
1276,2,0,0,1,pre,186,1,NA,18,1,0,1
256,161,2535,1,1,pre,180,0,NA,2,1,0,1
415,12,54,1,1,pre,300,0,NA,2,1,0,1
3301,4,0,0,1,pre,91,1,NA,30,1,1,2
2377,0,0,0,0,pre,25,0,NA,24,1,1,2
1918,0,0,0,0,pre,23,0,NA,19,1,1,2
1921,0,0,0,0,pre,33,0,Armed Groups,19,1,1,2
2258,0,0,0,0,pre,41,0,NA,24,1,1,2
1991,0,0,0,0,pre,40,0,NA,19,1,1,2
485,0,0,0,0,pre,62,0,NA,13,1,1,2
1311,1,0,0,1,pre,68,1,NA,15,1,1,2
4638,0,0,0,0,pre,57,1,Armed Groups,22,1,1,2
364,4,4,1,1,pre,73,0,NA,2,1,1,2
2122,0,0,0,0,pre,100,1,NA,19,1,1,2
4677,0,0,0,0,pre,108,1,Armed Groups,22,1,1,2
915,0,0,0,0,pre,100,1,NA,3,1,1,2
848,0,0,0,0,pre,164,0,Armed Groups,3,1,1,2
2092,3,3,1,1,pre,213,1,NA,19,1,1,2
3766,6,0,0,1,pre,40,1,NA,27,1,1,2
2089,8,7,1,1,pre,9,1,NA,19,0,1,1
1413,0,0,0,0,pre,71,0,NA,17,0,1,1
3026,37,236,1,1,pre,73,1,NA,3,0,1,1
2623,0,0,0,0,pre,13,0,NA,24,1,0,1
4567,0,0,0,0,pre,54,0,NA,29,1,0,1
4562,0,0,0,0,pre,116,0,NA,29,1,0,1
4837,0,0,0,0,pre,76,0,NA,23,1,0,1
549,34,155,1,1,pre,56,0,NA,13,1,0,1
4827,0,0,0,0,pre,76,0,NA,23,1,0,1
4795,0,0,0,0,pre,130,0,NA,21,1,0,1
3828,0,0,0,0,pre,99,0,NA,27,1,0,1
947,0,0,0,0,pre,167,1,Armed Groups,3,1,0,1
2141,0,0,0,0,pre,14,0,NA,19,1,1,2
2148,1,0,0,1,pre,25,0,NA,19,1,1,2
2534,0,0,0,0,pre,27,0,NA,24,1,1,2
295,0,0,0,0,pre,25,0,NA,2,1,1,2
2369,0,0,0,0,pre,34,0,NA,24,1,1,2
2012,0,0,0,0,pre,50,1,NA,19,1,1,2
4232,0,0,0,0,pre,50,1,NA,25,1,1,2
2432,1,0,0,1,pre,52,0,NA,24,1,1,2
1338,0,0,0,0,pre,55,0,NA,14,1,1,2
1153,0,0,0,0,pre,68,0,NA,15,1,1,2
4693,1,0,0,1,pre,69,1,NA,22,1,1,2
4177,0,0,0,0,pre,72,0,NA,25,1,1,2
1910,0,0,0,0,pre,77,0,NA,19,1,1,2
4411,42,434,1,1,pre,44,0,NA,1,1,1,2
1863,0,0,0,0,pre,74,0,NA,16,1,1,2
2966,0,0,0,0,pre,99,1,NA,31,1,1,2
1099,37,236,1,1,pre,78,0,NA,3,1,1,2
3927,11,0,0,1,pre,67,0,NA,6,1,1,2
476,0,0,0,0,pre,88,0,NA,13,1,1,2
3281,2,0,0,1,pre,56,0,NA,31,1,1,2
5146,0,0,0,0,pre,82,0,NA,26,1,1,2
820,93,728,1,1,pre,85,1,NA,3,1,1,2
1343,0,0,0,0,pre,95,1,NA,14,1,1,2
2510,2,0,0,1,pre,93,0,NA,24,1,1,2
906,0,0,0,0,pre,102,1,Armed Groups,3,1,1,2
4273,0,0,0,0,pre,85,0,NA,25,1,1,2
4737,2,0,0,1,pre,91,1,NA,22,1,1,2
2974,1,0,0,1,pre,99,0,NA,24,1,1,2
1056,0,0,0,0,pre,125,0,NA,3,1,1,2
1981,0,0,0,0,pre,100,1,NA,19,1,1,2
408,0,0,0,0,pre,171,0,NA,2,1,1,2
2120,3,3,1,1,pre,138,1,Armed Groups,19,1,1,2
2908,1,0,0,1,pre,123,0,NA,31,1,1,2
1347,0,0,0,0,pre,140,1,NA,14,1,1,2
1357,0,0,0,0,pre,165,1,NA,17,1,1,2
2900,0,0,0,0,pre,194,0,NA,2,1,1,2
1420,0,0,0,0,pre,207,0,NA,17,1,1,2
684,0,0,0,0,pre,384,0,NA,2,1,1,2
1298,0,0,0,0,pre,45,0,NA,18,0,1,1
1349,0,0,0,0,pre,62,0,NA,14,0,1,1
4200,0,0,0,0,pre,105,1,NA,25,0,1,1
531,161,2539,1,1,pre,48,0,NA,2,0,1,1
3779,11,0,0,1,pre,270,1,NA,6,0,1,1
4417,0,0,0,0,pre,16,0,NA,1,1,0,1
1889,0,0,0,0,pre,48,0,NA,19,1,0,1
4464,5,13,1,1,pre,71,0,NA,29,1,0,1
876,0,0,0,0,pre,75,0,NA,3,1,0,1
2119,1,0,0,1,pre,100,0,NA,19,1,0,1
3818,9,0,0,1,pre,93,0,NA,27,1,0,1
3042,9,23,1,1,pre,105,0,NA,31,1,0,1
4449,0,0,0,0,pre,117,0,NA,29,1,0,1
4482,5,13,1,1,pre,93,0,NA,29,1,0,1
3509,0,0,0,0,pre,165,0,NA,1,1,0,1
3781,11,0,0,1,pre,330,1,NA,6,1,0,1
3298,1,0,0,1,pre,154,1,Armed Groups,30,1,1,2
4876,0,0,0,0,pre,10,1,NA,23,1,1,2
2191,0,0,0,0,pre,23,0,NA,24,1,1,2
1215,0,0,0,0,pre,18,0,NA,15,1,1,2
1182,0,0,0,0,pre,15,1,NA,15,1,1,2
1984,0,0,0,0,pre,32,1,NA,19,1,1,2
4344,0,0,0,0,pre,38,1,NA,1,1,1,2
1209,1,0,0,1,pre,36,1,NA,15,1,1,2
2203,0,0,0,0,pre,52,0,NA,24,1,1,2
1830,0,0,0,0,pre,48,0,NA,19,1,1,2
1307,0,0,0,0,pre,52,0,NA,18,1,1,2
3429,0,0,0,0,pre,109,1,NA,1,1,1,2
913,0,0,0,0,pre,50,1,Armed Groups,3,1,1,2
2067,8,7,1,1,pre,69,1,NA,19,1,1,2
1175,0,0,0,0,pre,67,1,NA,15,1,1,2
3571,42,434,1,1,pre,64,0,NA,1,1,1,2
4753,0,0,0,0,pre,74,1,NA,22,1,1,2
1344,0,0,0,0,pre,58,0,NA,14,1,1,2
1161,1,0,0,1,pre,30,1,Armed Groups,15,1,1,2
2812,0,0,0,0,pre,70,0,NA,31,1,1,2
974,18,230,1,1,pre,100,1,NA,3,1,1,2
1633,0,0,0,0,pre,99,1,NA,16,1,1,2
1607,0,0,0,0,pre,86,0,NA,16,1,1,2
463,0,0,0,0,pre,99,0,NA,13,1,1,2
2212,0,0,0,0,pre,102,0,NA,24,1,1,2
1585,0,0,0,0,pre,101,0,NA,16,1,1,2
71,1,0,0,1,pre,129,0,NA,2,1,1,2
976,18,230,1,1,pre,144,1,NA,3,1,1,2
5043,18,230,1,1,pre,144,1,NA,3,1,1,2
1381,0,0,0,0,pre,129,1,NA,14,1,1,2
304,0,0,0,0,pre,123,0,NA,2,1,1,2
2947,9,23,1,1,pre,184,0,NA,31,1,1,2
4392,42,434,1,1,pre,170,0,NA,1,1,1,2
3183,5,45,1,1,pre,185,0,NA,28,1,1,2
3979,5,45,1,1,pre,326,1,NA,28,1,1,2
2942,0,0,0,0,pre,193,0,NA,31,1,1,2
1006,0,0,0,0,pre,173,1,NA,3,1,1,2
5186,0,0,0,0,pre,160,0,NA,26,1,1,2
224,161,2539,1,1,pre,110,1,NA,2,1,1,2
5047,18,230,1,1,pre,228,1,NA,3,1,1,2
347,0,0,0,0,pre,248,0,NA,2,1,1,2
1170,2,0,0,1,pre,38,0,NA,15,0,1,1
3677,0,0,0,0,pre,40,0,NA,1,0,1,1
1303,0,0,0,0,pre,94,0,NA,18,0,1,1
5165,0,0,0,0,pre,165,0,NA,26,0,1,1
4788,0,0,0,0,pre,3,0,NA,22,1,0,1
2236,0,0,0,0,pre,10,0,NA,24,1,0,1
2472,0,0,0,0,pre,38,0,NA,24,1,0,1
4428,42,434,1,1,pre,56,0,NA,1,1,0,1
4923,0,0,0,0,pre,65,0,NA,23,1,0,1
4926,0,0,0,0,pre,94,0,NA,23,1,0,1
878,0,0,0,0,pre,80,1,NA,3,1,0,1
3716,0,0,0,0,pre,144,1,NA,1,1,0,1
3987,5,45,1,1,pre,175,1,NA,28,1,0,1
1964,5,3,1,1,pre,241,1,NA,19,1,0,1
3327,0,0,0,0,pre,154,1,NA,30,1,1,2
4686,0,0,0,0,pre,12,0,NA,22,1,1,2
1202,0,0,0,0,pre,7,1,NA,15,1,1,2
2157,0,0,0,0,pre,26,1,Armed Groups,19,1,1,2
1738,0,0,0,0,pre,30,0,NA,16,1,1,2
606,0,0,0,0,pre,40,1,NA,13,1,1,2
2938,0,0,0,0,pre,52,0,NA,31,1,1,2
1837,0,0,0,0,pre,41,0,NA,19,1,1,2
3035,1,0,0,1,pre,42,0,NA,31,1,1,2
3904,0,0,0,0,pre,55,0,NA,20,1,1,2
4891,0,0,0,0,pre,57,0,NA,21,1,1,2
3261,0,0,0,0,pre,54,0,NA,31,1,1,2
3845,0,0,0,0,pre,83,0,NA,27,1,1,2
940,0,0,0,0,pre,77,1,NA,3,1,1,2
3099,0,0,0,0,pre,81,0,NA,28,1,1,2
1858,0,0,0,0,pre,98,0,NA,19,1,1,2
4664,0,0,0,0,pre,92,0,NA,21,1,1,2
5150,0,0,0,0,pre,75,0,NA,26,1,1,2
1936,0,0,0,0,pre,94,0,NA,19,1,1,2
1686,0,0,0,0,pre,114,0,NA,16,1,1,2
2114,3,3,1,1,pre,118,1,NA,19,1,1,2
5144,0,0,0,0,pre,119,0,NA,26,1,1,2
1746,0,0,0,0,pre,115,1,NA,16,1,1,2
1731,0,0,0,0,pre,147,0,NA,16,1,1,2
588,2,10,1,1,pre,135,0,Armed Groups,13,1,1,2
1285,0,0,0,0,pre,132,0,NA,18,1,1,2
4781,0,0,0,0,pre,157,1,NA,22,1,1,2
890,0,0,0,0,pre,541,1,NA,3,1,1,2
1340,0,0,0,0,pre,89,1,NA,18,0,1,1
3328,30,133,1,1,pre,283,1,NA,30,1,0,1
2344,0,0,0,0,pre,16,0,NA,24,1,0,1
3842,0,0,0,0,pre,39,0,NA,27,1,0,1
4636,0,0,0,0,pre,48,0,NA,22,1,0,1
2213,0,0,0,0,pre,60,0,NA,24,1,0,1
1700,0,0,0,0,pre,180,0,NA,16,1,0,1
3735,11,0,0,1,pre,140,1,NA,6,1,0,1
3746,11,0,0,1,pre,227,1,NA,6,1,0,1
3359,0,0,0,0,pre,140,1,Armed Groups,30,1,1,2
4952,0,0,0,0,pre,4,1,NA,23,1,1,2
3180,0,0,0,0,pre,32,0,NA,28,1,1,2
4137,0,0,0,0,pre,14,1,NA,25,1,1,2
1192,2,0,0,1,pre,6,1,NA,15,1,1,2
3105,0,0,0,0,pre,15,0,NA,28,1,1,2
4499,0,0,0,0,pre,16,1,NA,29,1,1,2
2179,0,0,0,0,pre,22,1,NA,24,1,1,2
3495,0,0,0,0,pre,25,1,NA,1,1,1,2
4085,0,0,0,0,pre,14,1,NA,25,1,1,2
2053,8,7,1,1,pre,17,0,NA,19,1,1,2
4669,0,0,0,0,pre,23,0,NA,22,1,1,2
2403,0,0,0,0,pre,33,0,NA,24,1,1,2
761,2,10,1,1,pre,23,0,NA,13,1,1,2
1465,0,0,0,0,pre,32,0,NA,16,1,1,2
3194,5,45,1,1,pre,32,0,NA,28,1,1,2
3803,0,0,0,0,pre,37,1,NA,27,1,1,2
2988,37,236,1,1,pre,38,0,NA,24,1,1,2
1172,0,0,0,0,pre,42,0,NA,15,1,1,2
2698,0,0,0,0,pre,47,0,NA,31,1,1,2
4684,0,0,0,0,pre,56,1,NA,22,1,1,2
1261,0,0,0,0,pre,49,1,NA,15,1,1,2
4185,0,0,0,0,pre,49,0,NA,25,1,1,2
4660,0,0,0,0,pre,56,0,Armed Groups,22,1,1,2
3813,0,0,0,0,pre,60,0,NA,27,1,1,2
3808,0,0,0,0,pre,53,0,NA,27,1,1,2
3022,0,0,0,0,pre,57,0,NA,31,1,1,2
1370,0,0,0,0,pre,53,1,NA,17,1,1,2
4717,0,0,0,0,pre,60,1,Armed Groups,22,1,1,2
4033,0,0,0,0,pre,70,0,NA,28,1,1,2
561,34,155,1,1,pre,53,0,NA,13,1,1,2
987,18,230,1,1,pre,78,1,NA,3,1,1,2
2084,3,3,1,1,pre,60,1,NA,19,1,1,2
1313,0,0,0,0,pre,64,0,NA,18,1,1,2
2762,0,0,0,0,pre,89,1,NA,13,1,1,2
4036,0,0,0,0,pre,65,0,NA,28,1,1,2
2817,2,10,1,1,pre,71,0,NA,13,1,1,2
5039,2,10,1,1,pre,57,0,NA,13,1,1,2
1594,0,0,0,0,pre,84,0,NA,16,1,1,2
4524,0,0,0,0,pre,177,0,NA,29,1,1,2
1925,0,0,0,0,pre,81,0,NA,19,1,1,2
368,0,0,0,0,pre,103,0,NA,2,1,1,2
1218,1,0,0,1,pre,86,1,NA,15,1,1,2
1267,1,0,0,1,pre,116,1,NA,15,1,1,2
1881,1,0,0,1,pre,96,0,NA,16,1,1,2
1553,0,0,0,0,pre,114,0,NA,16,1,1,2
1493,0,0,0,0,pre,120,0,NA,16,1,1,2
384,1,0,0,1,pre,97,0,NA,2,1,1,2
2331,0,0,0,0,pre,126,0,NA,24,1,1,2
4709,0,0,0,0,pre,111,1,NA,22,1,1,2
1945,0,0,0,0,pre,135,0,NA,19,1,1,2
4591,0,0,0,0,pre,125,0,NA,29,1,1,2
1655,0,0,0,0,pre,132,0,NA,16,1,1,2
4805,0,0,0,0,pre,152,0,NA,22,1,1,2
4838,0,0,0,0,pre,122,1,NA,21,1,1,2
3090,0,0,0,0,pre,140,1,NA,28,1,1,2
1847,15,2,1,1,pre,130,0,NA,19,1,1,2
2815,0,0,0,0,pre,186,0,NA,13,1,1,2
2231,0,0,0,0,pre,171,0,NA,24,1,1,2
5054,0,0,0,0,pre,199,0,Armed Groups,3,1,1,2
1740,0,0,0,0,pre,210,0,NA,16,1,1,2
4843,8,10,1,1,pre,222,0,NA,21,1,1,2
4710,2,0,0,1,pre,197,1,NA,22,1,1,2
1909,0,0,0,0,pre,277,0,NA,19,1,1,2
4016,11,0,0,1,pre,268,0,NA,6,1,1,2
996,93,728,1,1,pre,230,1,Armed Groups,3,1,1,2
2249,0,0,0,0,pre,333,0,NA,24,1,1,2
914,93,728,1,1,pre,221,1,NA,3,1,1,2
4894,8,10,1,1,pre,670,0,NA,21,1,1,2
323,162,2539,1,1,pre,1356,0,NA,2,1,1,2
2062,0,0,0,0,pre,29,1,Armed Groups,19,0,1,1
1829,0,0,0,0,pre,25,0,NA,19,0,1,1
1352,0,0,0,0,pre,29,0,NA,18,0,1,1
3887,0,0,0,0,pre,28,0,NA,6,0,1,1
1264,0,0,0,0,pre,41,0,NA,15,0,1,1
3881,0,0,0,0,pre,70,0,NA,6,0,1,1
1456,37,236,1,1,pre,67,0,NA,16,0,1,1
2146,0,0,0,0,pre,57,0,Armed Groups,19,0,1,1
4468,0,0,0,0,pre,79,0,NA,29,0,1,1
1316,0,0,0,0,pre,80,0,NA,18,0,1,1
4791,0,0,0,0,pre,76,0,NA,21,0,1,1
1348,0,0,0,0,pre,102,0,NA,18,0,1,1
4461,0,0,0,0,pre,6,0,NA,29,1,0,1
2374,0,0,0,0,pre,14,0,NA,24,1,0,1
2531,0,0,0,0,pre,22,0,NA,24,1,0,1
2590,0,0,0,0,pre,18,0,NA,24,1,0,1
3796,0,0,0,0,pre,24,1,NA,27,1,0,1
2986,37,236,1,1,pre,21,0,NA,24,1,0,1
1116,0,0,0,0,pre,24,0,NA,3,1,0,1
4540,0,0,0,0,pre,54,0,NA,29,1,0,1
4531,0,0,0,0,pre,34,0,NA,29,1,0,1
5019,1,0,0,1,pre,50,0,NA,2,1,0,1
497,0,0,0,0,pre,55,0,NA,13,1,0,1
3847,9,0,0,1,pre,54,0,NA,27,1,0,1
4521,0,0,0,0,pre,54,0,NA,29,1,0,1
4588,0,0,0,0,pre,54,0,NA,29,1,0,1
1379,0,0,0,0,pre,81,0,NA,17,1,0,1
4491,0,0,0,0,pre,84,0,NA,29,1,0,1
4246,0,0,0,0,pre,75,0,NA,25,1,0,1
4484,0,0,0,0,pre,128,0,NA,29,1,0,1
979,0,0,0,0,pre,145,1,NA,3,1,0,1
1642,34,155,1,1,pre,130,0,NA,13,1,0,1
5143,0,0,0,0,pre,126,0,NA,1,1,0,1
4022,11,0,0,1,pre,131,0,NA,6,1,0,1
4500,0,0,0,0,pre,154,0,NA,29,1,0,1
2888,0,0,0,0,pre,21,0,NA,31,1,1,2
4882,0,0,0,0,pre,28,0,NA,23,1,1,2
2442,0,0,0,0,pre,42,0,NA,24,1,1,2
